nohup: ignoring input
Processing sample: SBCC056
Running GATK HaplotypeCaller for SBCC056
13:56:37.776 WARN  GATKReadFilterPluginDescriptor - Redundant enabled filter (NotSecondaryAlignmentReadFilter) is enabled for this tool by default
13:56:37.797 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
13:56:37.969 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
13:56:38.253 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.254 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
13:56:38.255 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
13:56:38.255 INFO  HaplotypeCaller - Executing as hamzaamhal@selva on Linux v6.1.0-23-amd64 amd64
13:56:38.255 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v17.0.11-internal+0-adhoc..src
13:56:38.256 INFO  HaplotypeCaller - Start Date/Time: May 22, 2025 at 1:56:37 PM CEST
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.258 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
13:56:38.258 INFO  HaplotypeCaller - Picard Version: 2.27.5
13:56:38.259 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:56:38.260 INFO  HaplotypeCaller - Deflater: IntelDeflater
13:56:38.261 INFO  HaplotypeCaller - Inflater: IntelInflater
13:56:38.261 INFO  HaplotypeCaller - GCS max retries/reopens: 20
13:56:38.261 INFO  HaplotypeCaller - Requester pays: disabled
13:56:38.261 INFO  HaplotypeCaller - Initializing engine
13:56:38.579 INFO  HaplotypeCaller - Done initializing engine
13:56:38.584 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
13:56:38.605 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
13:56:38.605 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
13:56:38.633 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
13:56:38.637 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
13:56:38.667 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
13:56:38.669 INFO  IntelPairHmm - Available threads: 1
13:56:38.669 INFO  IntelPairHmm - Requested threads: 7
13:56:38.669 WARN  IntelPairHmm - Using 1 available threads, but 7 were requested
13:56:38.670 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
13:56:38.764 INFO  ProgressMeter - Starting traversal
13:56:38.765 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
14:43:15.419 INFO  ProgressMeter -     chr1H_0:64754438             46.6                264460           5673.8
14:43:25.446 INFO  ProgressMeter -     chr1H_0:65235967             46.8                266830           5704.2
14:43:35.483 INFO  ProgressMeter -     chr1H_0:65626743             46.9                268740           5724.5
14:43:46.346 INFO  ProgressMeter -     chr1H_0:66148954             47.1                271310           5757.1
14:43:56.660 INFO  ProgressMeter -     chr1H_0:66366543             47.3                272440           5760.0
14:44:06.678 INFO  ProgressMeter -     chr1H_0:66840519             47.5                274940           5792.5
14:44:16.688 INFO  ProgressMeter -     chr1H_0:67582005             47.6                278410           5845.0
14:44:26.707 INFO  ProgressMeter -     chr1H_0:68408652             47.8                281960           5898.9
14:44:36.727 INFO  ProgressMeter -     chr1H_0:69430350             48.0                286320           5969.2
14:44:46.746 INFO  ProgressMeter -     chr1H_0:70409577             48.1                290540           6036.2
14:44:56.747 INFO  ProgressMeter -     chr1H_0:70875453             48.3                292830           6062.8
14:45:06.846 INFO  ProgressMeter -     chr1H_0:71151969             48.5                294260           6071.2
14:45:16.847 INFO  ProgressMeter -     chr1H_0:71758331             48.6                297310           6113.1
14:45:32.389 INFO  ProgressMeter -     chr1H_0:71777930             48.9                297450           6083.6
14:45:42.459 INFO  ProgressMeter -     chr1H_0:71925383             49.1                298220           6078.5
14:45:52.486 INFO  ProgressMeter -     chr1H_0:72131453             49.2                299220           6078.2
14:46:02.521 INFO  ProgressMeter -     chr1H_0:72960201             49.4                302750           6129.0
14:46:13.267 INFO  ProgressMeter -     chr1H_0:73662837             49.6                305380           6160.0
14:46:23.304 INFO  ProgressMeter -     chr1H_0:73875846             49.7                306320           6158.1
14:46:33.981 INFO  ProgressMeter -     chr1H_0:74044983             49.9                307120           6152.2
14:46:44.085 INFO  ProgressMeter -     chr1H_0:74406976             50.1                308670           6162.5
14:46:54.165 INFO  ProgressMeter -     chr1H_0:74786202             50.3                310600           6180.3
14:47:05.178 INFO  ProgressMeter -     chr1H_0:74800313             50.4                310690           6159.6
14:47:15.188 INFO  ProgressMeter -     chr1H_0:75567745             50.6                314020           6205.1
14:47:25.283 INFO  ProgressMeter -     chr1H_0:76072025             50.8                316700           6237.3
14:47:36.866 INFO  ProgressMeter -     chr1H_0:76335124             51.0                318080           6240.7
14:47:46.914 INFO  ProgressMeter -     chr1H_0:76576052             51.1                319110           6240.4
14:47:57.313 INFO  ProgressMeter -     chr1H_0:76705188             51.3                319710           6231.1
14:48:07.318 INFO  ProgressMeter -     chr1H_0:77598052             51.5                323300           6280.6
14:48:17.330 INFO  ProgressMeter -     chr1H_0:79072983             51.6                328950           6369.7
14:48:27.335 INFO  ProgressMeter -     chr1H_0:80536786             51.8                334530           6456.9
14:48:37.342 INFO  ProgressMeter -     chr1H_0:81466425             52.0                338080           6504.5
14:48:47.342 INFO  ProgressMeter -     chr1H_0:82637169             52.1                342560           6569.6
14:48:57.370 INFO  ProgressMeter -     chr1H_0:84223422             52.3                348580           6663.7
14:49:07.379 INFO  ProgressMeter -     chr1H_0:85683517             52.5                354160           6748.9
14:49:17.837 INFO  ProgressMeter -     chr1H_0:85915029             52.7                355070           6743.8
14:49:27.854 INFO  ProgressMeter -     chr1H_0:87219919             52.8                359990           6815.6
14:49:37.870 INFO  ProgressMeter -     chr1H_0:88876099             53.0                366270           6912.7
14:49:47.879 INFO  ProgressMeter -     chr1H_0:89452212             53.2                368500           6933.0
14:49:57.887 INFO  ProgressMeter -     chr1H_0:90770551             53.3                373520           7005.4
14:50:09.441 INFO  ProgressMeter -     chr1H_0:91719492             53.5                377150           7048.0
14:50:19.447 INFO  ProgressMeter -     chr1H_0:91963222             53.7                378070           7043.3
14:50:31.158 INFO  ProgressMeter -     chr1H_0:92501298             53.9                380160           7056.6
14:50:42.460 INFO  ProgressMeter -     chr1H_0:93940386             54.1                385560           7131.9
14:50:52.825 INFO  ProgressMeter -     chr1H_0:95247001             54.2                390520           7200.6
14:51:02.835 INFO  ProgressMeter -     chr1H_0:96307534             54.4                394570           7253.0
14:51:12.843 INFO  ProgressMeter -     chr1H_0:97347105             54.6                398500           7302.8
14:51:22.861 INFO  ProgressMeter -     chr1H_0:98849667             54.7                404210           7384.9
14:51:32.865 INFO  ProgressMeter -     chr1H_0:99650127             54.9                407730           7426.6
14:51:42.895 INFO  ProgressMeter -    chr1H_0:101112137             55.1                413260           7504.4
14:51:52.901 INFO  ProgressMeter -    chr1H_0:101873756             55.2                416170           7534.5
14:52:11.197 INFO  ProgressMeter -    chr1H_0:102166252             55.5                417310           7513.6
14:52:21.324 INFO  ProgressMeter -    chr1H_0:103561292             55.7                422650           7586.7
14:52:31.341 INFO  ProgressMeter -    chr1H_0:105114551             55.9                428540           7669.4
14:52:41.340 INFO  ProgressMeter -    chr1H_0:106493390             56.0                433750           7739.6
14:52:51.344 INFO  ProgressMeter -    chr1H_0:108183534             56.2                440100           7829.6
14:53:01.355 INFO  ProgressMeter -    chr1H_0:109870748             56.4                446450           7919.1
14:53:11.371 INFO  ProgressMeter -    chr1H_0:111644672             56.5                453120           8013.7
14:53:21.381 INFO  ProgressMeter -    chr1H_0:113072514             56.7                458570           8086.2
14:53:31.403 INFO  ProgressMeter -    chr1H_0:114541842             56.9                464100           8159.7
14:53:41.457 INFO  ProgressMeter -    chr1H_0:115842930             57.0                469050           8222.5
14:53:51.464 INFO  ProgressMeter -    chr1H_0:117287983             57.2                474490           8293.6
14:54:03.286 INFO  ProgressMeter -    chr1H_0:118284253             57.4                478280           8331.1
14:54:13.294 INFO  ProgressMeter -    chr1H_0:119658925             57.6                483470           8397.2
14:54:23.317 INFO  ProgressMeter -    chr1H_0:120961971             57.7                488440           8458.9
14:54:33.405 INFO  ProgressMeter -    chr1H_0:122027425             57.9                492480           8504.1
14:54:43.432 INFO  ProgressMeter -    chr1H_0:123424432             58.1                497750           8570.4
14:54:54.351 INFO  ProgressMeter -    chr1H_0:124284445             58.3                501070           8600.6
14:55:05.042 INFO  ProgressMeter -    chr1H_0:124889620             58.4                503370           8613.8
14:55:15.089 INFO  ProgressMeter -    chr1H_0:126043347             58.6                507790           8664.6
14:55:25.090 INFO  ProgressMeter -    chr1H_0:127234984             58.8                512300           8716.7
14:55:35.121 INFO  ProgressMeter -    chr1H_0:128165227             58.9                515820           8751.7
14:55:45.144 INFO  ProgressMeter -    chr1H_0:128609514             59.1                517490           8755.2
14:55:55.168 INFO  ProgressMeter -    chr1H_0:128857544             59.3                518450           8746.8
14:56:05.186 INFO  ProgressMeter -    chr1H_0:129944142             59.4                522620           8792.3
14:56:15.402 INFO  ProgressMeter -    chr1H_0:131310270             59.6                527810           8854.3
14:56:25.415 INFO  ProgressMeter -    chr1H_0:132777994             59.8                533330           8921.9
14:56:35.432 INFO  ProgressMeter -    chr1H_0:134076058             59.9                538280           8979.6
14:56:45.442 INFO  ProgressMeter -    chr1H_0:135264457             60.1                542800           9029.9
14:56:55.493 INFO  ProgressMeter -    chr1H_0:136492934             60.3                547410           9081.3
14:57:05.494 INFO  ProgressMeter -    chr1H_0:137516322             60.4                551330           9121.1
14:57:15.514 INFO  ProgressMeter -    chr1H_0:138674042             60.6                555770           9169.2
14:57:25.523 INFO  ProgressMeter -    chr1H_0:139937603             60.8                560580           9223.2
14:57:35.570 INFO  ProgressMeter -    chr1H_0:141263741             60.9                565580           9279.9
14:57:45.580 INFO  ProgressMeter -    chr1H_0:142240280             61.1                569310           9315.6
14:57:55.592 INFO  ProgressMeter -    chr1H_0:143791912             61.3                575110           9384.9
14:58:05.594 INFO  ProgressMeter -    chr1H_0:145099483             61.4                580100           9440.6
14:58:15.614 INFO  ProgressMeter -    chr1H_0:146111168             61.6                583960           9477.7
14:58:25.616 INFO  ProgressMeter -    chr1H_0:147467304             61.8                589060           9534.7
14:58:36.761 INFO  ProgressMeter -    chr1H_0:148353971             62.0                592420           9560.3
14:58:46.820 INFO  ProgressMeter -    chr1H_0:149040149             62.1                595030           9576.5
14:58:56.853 INFO  ProgressMeter -    chr1H_0:150191139             62.3                599400           9621.0
14:59:06.861 INFO  ProgressMeter -    chr1H_0:151419820             62.5                604070           9670.0
14:59:17.066 INFO  ProgressMeter -    chr1H_0:152613007             62.6                608580           9715.8
14:59:27.073 INFO  ProgressMeter -    chr1H_0:153904395             62.8                613470           9767.8
14:59:37.088 INFO  ProgressMeter -    chr1H_0:155083860             63.0                617920           9812.6
14:59:47.092 INFO  ProgressMeter -    chr1H_0:156547241             63.1                623400           9873.5
14:59:57.111 INFO  ProgressMeter -    chr1H_0:157645708             63.3                627530           9912.7
15:00:07.131 INFO  ProgressMeter -    chr1H_0:158910153             63.5                632330           9962.2
15:00:17.135 INFO  ProgressMeter -    chr1H_0:160312242             63.6                637670          10020.0
15:00:27.144 INFO  ProgressMeter -    chr1H_0:161610481             63.8                642590          10070.9
15:00:37.148 INFO  ProgressMeter -    chr1H_0:162791395             64.0                647020          10113.9
15:00:48.362 INFO  ProgressMeter -    chr1H_0:164105846             64.2                651930          10161.0
15:00:58.371 INFO  ProgressMeter -    chr1H_0:165488480             64.3                657170          10216.1
15:01:08.524 INFO  ProgressMeter -    chr1H_0:166442104             64.5                660800          10245.6
15:01:18.528 INFO  ProgressMeter -    chr1H_0:167757715             64.7                665820          10296.8
15:01:28.528 INFO  ProgressMeter -    chr1H_0:169161322             64.8                671130          10352.3
15:01:38.577 INFO  ProgressMeter -    chr1H_0:170535406             65.0                676330          10405.6
15:01:48.588 INFO  ProgressMeter -    chr1H_0:171408829             65.2                679640          10429.7
15:01:58.610 INFO  ProgressMeter -    chr1H_0:172168500             65.3                682530          10447.3
15:02:08.615 INFO  ProgressMeter -    chr1H_0:173530327             65.5                687700          10499.6
15:02:18.641 INFO  ProgressMeter -    chr1H_0:174629864             65.7                691870          10536.4
15:02:32.367 INFO  ProgressMeter -    chr1H_0:175450973             65.9                694990          10547.2
15:02:42.384 INFO  ProgressMeter -    chr1H_0:176437374             66.1                698770          10577.8
15:02:52.387 INFO  ProgressMeter -    chr1H_0:177554129             66.2                703020          10615.3
15:03:02.396 INFO  ProgressMeter -    chr1H_0:178896143             66.4                708050          10664.4
15:03:12.464 INFO  ProgressMeter -    chr1H_0:180182639             66.6                712930          10710.8
15:03:22.490 INFO  ProgressMeter -    chr1H_0:181584120             66.7                718220          10763.3
15:03:32.499 INFO  ProgressMeter -    chr1H_0:183102350             66.9                723920          10821.6
15:03:42.498 INFO  ProgressMeter -    chr1H_0:184571316             67.1                729460          10877.4
15:03:53.491 INFO  ProgressMeter -    chr1H_0:185368174             67.2                732490          10892.8
15:04:03.517 INFO  ProgressMeter -    chr1H_0:186772367             67.4                737800          10944.6
15:04:13.536 INFO  ProgressMeter -    chr1H_0:187886307             67.6                742020          10980.0
15:04:23.545 INFO  ProgressMeter -    chr1H_0:189304734             67.7                747370          11031.9
15:04:33.559 INFO  ProgressMeter -    chr1H_0:190608306             67.9                752250          11076.6
15:04:43.558 INFO  ProgressMeter -    chr1H_0:192116691             68.1                757900          11132.5
15:04:53.566 INFO  ProgressMeter -    chr1H_0:193586658             68.2                763390          11185.7
15:05:03.567 INFO  ProgressMeter -    chr1H_0:195104203             68.4                769020          11240.8
15:05:13.572 INFO  ProgressMeter -    chr1H_0:196342845             68.6                773700          11281.7
15:05:23.577 INFO  ProgressMeter -    chr1H_0:197712267             68.7                778900          11330.0
15:05:42.771 INFO  ProgressMeter -    chr1H_0:198030937             69.1                780120          11295.2
15:05:52.789 INFO  ProgressMeter -    chr1H_0:199131942             69.2                784330          11328.7
15:06:02.804 INFO  ProgressMeter -    chr1H_0:200480420             69.4                789440          11375.1
15:06:12.820 INFO  ProgressMeter -    chr1H_0:201896537             69.6                794780          11424.6
15:06:22.830 INFO  ProgressMeter -    chr1H_0:203429330             69.7                800510          11479.4
15:06:32.847 INFO  ProgressMeter -    chr1H_0:204740844             69.9                805520          11523.7
15:06:42.848 INFO  ProgressMeter -    chr1H_0:206137597             70.1                811030          11574.9
15:06:52.860 INFO  ProgressMeter -    chr1H_0:207432218             70.2                816310          11622.6
15:07:02.863 INFO  ProgressMeter -    chr1H_0:208680407             70.4                821400          11667.3
15:07:12.961 INFO  ProgressMeter -    chr1H_0:209800428             70.6                825810          11702.0
15:07:23.021 INFO  ProgressMeter -    chr1H_0:211188408             70.7                831060          11748.5
15:07:43.749 INFO  ProgressMeter -    chr1H_0:211782802             71.1                833320          11723.2
15:07:57.410 INFO  ProgressMeter -    chr1H_0:211785873             71.3                833340          11686.0
15:08:07.437 INFO  ProgressMeter -    chr1H_0:212836662             71.5                837300          11714.1
15:08:17.437 INFO  ProgressMeter -    chr1H_0:214122157             71.6                842140          11754.4
15:08:28.072 INFO  ProgressMeter -    chr1H_0:215227644             71.8                846340          11783.9
15:08:38.107 INFO  ProgressMeter -    chr1H_0:216436594             72.0                850960          11820.7
15:08:48.109 INFO  ProgressMeter -    chr1H_0:217608653             72.2                855460          11855.7
15:08:58.115 INFO  ProgressMeter -    chr1H_0:218838896             72.3                860160          11893.4
15:09:08.115 INFO  ProgressMeter -    chr1H_0:220247598             72.5                865460          11939.2
15:09:18.120 INFO  ProgressMeter -    chr1H_0:221539580             72.7                870350          11979.1
15:09:28.138 INFO  ProgressMeter -    chr1H_0:222934262             72.8                875650          12024.4
15:09:38.168 INFO  ProgressMeter -    chr1H_0:224590463             73.0                881860          12081.9
15:09:48.181 INFO  ProgressMeter -    chr1H_0:226266626             73.2                888210          12141.2
15:09:58.189 INFO  ProgressMeter -    chr1H_0:228182759             73.3                895480          12212.7
15:10:08.252 INFO  ProgressMeter -    chr1H_0:229655948             73.5                901070          12260.9
15:10:18.264 INFO  ProgressMeter -    chr1H_0:231367887             73.7                907530          12320.8
15:10:28.265 INFO  ProgressMeter -    chr1H_0:232800990             73.8                912970          12366.7
15:10:38.272 INFO  ProgressMeter -    chr1H_0:234354465             74.0                918750          12416.9
15:10:48.284 INFO  ProgressMeter -    chr1H_0:235316409             74.2                922410          12438.3
15:10:58.304 INFO  ProgressMeter -    chr1H_0:236796748             74.3                927960          12485.1
15:11:08.324 INFO  ProgressMeter -    chr1H_0:238208537             74.5                933280          12528.5
15:11:18.343 INFO  ProgressMeter -    chr1H_0:239589004             74.7                938470          12570.0
15:11:28.345 INFO  ProgressMeter -    chr1H_0:240850210             74.8                943270          12606.1
15:11:38.404 INFO  ProgressMeter -    chr1H_0:242335844             75.0                948820          12651.9
15:11:48.482 INFO  ProgressMeter -    chr1H_0:243775223             75.2                954290          12696.5
15:11:58.491 INFO  ProgressMeter -    chr1H_0:245344449             75.3                960240          12747.3
15:12:08.496 INFO  ProgressMeter -    chr1H_0:247096288             75.5                966850          12806.7
15:12:18.502 INFO  ProgressMeter -    chr1H_0:248635493             75.7                972700          12855.8
15:12:28.512 INFO  ProgressMeter -    chr1H_0:250290750             75.8                978960          12910.1
15:12:38.516 INFO  ProgressMeter -    chr1H_0:251874522             76.0                984950          12960.6
15:12:48.516 INFO  ProgressMeter -    chr1H_0:253235283             76.2                990050          12999.2
15:12:58.531 INFO  ProgressMeter -    chr1H_0:254507795             76.3                994840          13033.5
15:13:08.561 INFO  ProgressMeter -    chr1H_0:255912553             76.5               1000090          13073.7
15:13:19.762 INFO  ProgressMeter -    chr1H_0:256709463             76.7               1003140          13081.6
